metric,enacted_value,sample_count,count_below,count_equal,count_above,midrank_percentile,lower_tail_inclusive_percent,upper_tail_inclusive_percent,two_sided_extremeness_percent,ensemble_mean,ensemble_median,ensemble_sd,ensemble_min,ensemble_max
dem_seats,7.0,18900,16267,2438,195,92.51851851851852,98.96825396825398,13.93121693121693,27.86243386243386,5.7149206349206345,6.0,0.8058201555717556,3.0,9.0
efficiency_gap,0.0033332049850474,18900,18158,0,742,96.07407407407408,96.07407407407408,3.9259259259259256,7.851851851851851,-0.09991938123048828,-0.0797863367749009,0.06277206099901783,-0.3052763980337042,0.1604067540535139
mean_median,-0.0140197480146642,18900,17639,0,1261,93.32804232804233,93.32804232804233,6.671957671957672,13.343915343915343,-0.030403476097224557,-0.031374421495452345,0.010537822297147666,-0.0706337543646906,0.0208244449057342
cut_edges,681.0,18900,6,0,18894,0.031746031746031744,0.031746031746031744,99.96825396825398,0.06349206349206349,845.0065608465609,842.0,53.7874694197251,658.0,1066.0
max_population_deviation,0.0040193182103474,18900,0,0,18900,0.0,0.0,100.0,0.0,0.018654345708828637,0.0190042383246118,0.001253925706218612,0.0085434327799691,0.0199996407779005
